OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,Shape__Area,Shape__Length
328,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,2011/09/20 00:00:00+00,AZ,IM,31964,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180624,Montezuma Castle,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,d1d442e5-ed39-48b6-8a9d-0dbb587225a3,364,0.000402460862233056,0.132118942085115
329,ORPI,Lands - http://landsnet.nps.gov/tractsnet/documents/ORPI/Metadata/orpi_metadata.xml,Organ Pipe Cactus National Monument,2017/05/12 00:00:00+00,AZ,IM,15492,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048029,Organ Pipe Cactus,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,5a63857a-bc4b-4283-88db-c64a3c578e0a,365,0.127768958579281,1.67629935006259
330,TONT,Lands - http://landsnet.nps.gov/tractsnet/documents/TONT/Metadata/tont_metadata.xml,Tonto National Monument,2006/02/23 00:00:00+00,AZ,IM,35382,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048053,Tonto,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,838bda1b-924e-415a-a08b-2e673f4315f0,367,0.000441156041460999,0.0957490515723574
331,TUMA,Lands - http://landsnet.nps.gov/tractsnet/documents/TUMA/Metadata/tuma_metadata.xml,Tumacacori National Historical Park,2018/04/05 00:00:00+00,AZ,IM,35519,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239936,Tumacácori,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,f3640516-8703-460f-aa25-9f5b4785133f,368,0.000139356796807988,0.081460086301288
332,TUZI,Lands - http://landsnet.nps.gov/tractsnet/documents/TUZI/Metadata/tuzi_metadata.xml,Tuzigoot National Monument,2003/11/21 00:00:00+00,AZ,IM,35601,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048056,Tuzigoot,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,0cbff97c-bd75-481a-9194-b028a49ef816,369,0.000323846349601808,0.08934643506295
333,PIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/PIMA/Metadata/pima_metadata.xml,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,25440,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166444,Hohokam Pima,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,b6b4ebf8-a417-425d-aa19-0228c527f82b,370,0.000660475843460517,0.140694509088195
334,WHIS,Lands - http://landsnet.nps.gov/tractsnet/documents/WHIS/Metadata/whis_metadata.xml,Whiskeytown-Shasta-Trinity National Recreation Area,2020/04/29 00:00:00+00,CA,PW,277264,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1049059,Whiskeytown,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,833a114f-f184-4e37-8357-7ebff7ae8046,371,0.01814645302602,0.70188312122743
335,MANZ,Lands - http://landsnet.nps.gov/tractsnet/documents/MANZ/Metadata/manz_metadata.xml,Manzanar National Historic Site,2008/03/04 00:00:00+00,CA,PW,1804731,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048405,Manzanar,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,3ab52f7e-ee67-4d23-b0af-f93b23178b55,372,0.000332093830820668,0.0725838927272991
336,PERL,Lands - http://landsnet.nps.gov/tractsnet/documents/PERL/Metadata/perl_metadata.xml,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2266794 ,Pearl Harbor,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,30e98dfa-1a30-4976-b773-b0aceb6b5d63,375,7.66244875194388e-06,0.0305301835590999
337,NPSA,Lands - http://landsnet.nps.gov/tractsnet/documents/NPSA/Metadata/npsa_metadata.xml,National Park of American Samoa,2016/05/25 00:00:00+00,SA,PW,1966567,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229066,National Park of American Samoa,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,fa122e86-5056-4af2-8166-f8ebd7968ef3,376,0.00377652669067174,0.65137134563999
338,SAFR,Lands - http://landsnet.nps.gov/tractsnet/documents/SAFR/Metadata/safr_metadata.xml,San Francisco Maritime National Historical Park,2013/02/19 00:00:00+00,CA,PW,1877542,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194486,San Francisco Maritime,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,3a621134-5dc8-434f-8762-b7d685d70e9c,377,4.10709112657059e-05,0.0294372654499657
339,JODA,Lands - http://landsnet.nps.gov/tractsnet/documents/JODA/Metadata/joda_metadata.xml,John Day Fossil Beds National Monument,2015/07/08 00:00:00+00,OR,PW,1133439,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223246,John Day Fossil Beds,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,691d4b2e-c36f-4b1d-9aba-bf35ae2fe9c6,378,0.00641985350148389,0.858152124412007
340,LARO,Unofficial Boundary of Lake Roosevelt National Recreation Area.,Lake Roosevelt National Recreation Area,2015/04/22 00:00:00+00,WA,PW,1531834,National Recreation Areas,Region,Preliminary data. Contact the Land Resources Program for additional information.,Lake Roosevelt,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,de6b8253-3094-41de-938f-7397125cda06,379,0.0386074066732363,8.76541949523319
341,CRMO,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMO/Metadata/crmo_metadata.xml,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,1986829,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242146,Craters of the Moon,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,badae964-cd9f-457d-b498-3961880c2c82,380,0.0240069040701201,0.968445015640923
342,CRMP,Lands - http://landsnet.nps.gov/tractsnet/documents/CRMP/Metadata/crmp_metadata.xml,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,1986829,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242147,Craters of the Moon,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,953e68d7-c5e9-4781-8164-d6a034f922ca,381,0.31301816221503,5.11792956495424
343,EBLA,Unofficial Boundary of Ebey's Landing National Historical Reserve.,Ebey's Landing National Historical Reserve,2015/04/22 00:00:00+00,WA,PW,1888910,National Reserves,Region,Preliminary data. Contact the Land Resources Program for additional information.,Ebey's Landing,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,c3615dc5-f640-41df-821b-dc9aec59a0a1,382,0.00883677016145157,0.485105312261841
344,CRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/CRLA/Metadata/crla_metadata.xml,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2242144,Crater Lake,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,ff96e589-b0ac-4095-968f-a925de7d400e,383,0.0814769257303851,1.37385236098357
345,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,2021/06/14 00:00:00+00,OR,PW,1147260,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2221819,Oregon Caves,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,3010a2e3-d31a-4833-86f7-40911604ce3b,385,0.001995680334403,0.226558221712734
346,MIIN,Lands - http://landsnet.nps.gov/tractsnet/documents/MIIN/Metadata/miin_metadata.xml,Minidoka National Historic Site,2015/10/15 00:00:00+00,ID,PW,2766708,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225702,Minidoka,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,56d3a11b-9ca7-40d7-bf3a-53a7c0293045,387,0.000177541192897479,0.096995189350974
347,NEPE,Unofficial Boundary of Nez Perce National Historical Park.,Nez Perce National Historical Park,2013/12/18 00:00:00+00,ID,PW,394735,National Historical Parks,Region,Preliminary data. Contact the Land Resources Program for additional information.,Nez Perce,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,3676378c-9a4d-4dd1-bd7f-ec2867302166,388,0.00200735114685813,0.669150103290845
348,LEWI,Unofficial Boundary of Lewis and Clark National Historical Park.,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,OR,PW,2055170,National Historical Parks,RISD,Preliminary data. Contact the Land Resources Program for additional information.,Lewis and Clark,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,ddc2b22c-a221-48d8-8921-5623328f3968,389,0.00171168375982234,0.604152040977964
349,FOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOVA/Metadata/fova_metadata.xml,Fort Vancouver National Historic Site,2011/03/03 00:00:00+00,WA,PW,1504974,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171108,Fort Vancouver,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,b1c0067b-e051-4588-8320-612dad2b608e,390,9.72604211710859e-05,0.0968644185719451
350,MORA,Lands - http://landsnet.nps.gov/tractsnet/documents/MORA/Metadata/mora_metadata.xml,Mount Rainier National Park,2015/11/17 00:00:00+00,WA,PW,1528416,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2171131,Mount Rainier,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,83725be7-1417-4ecf-a797-9314b8d2f9bc,391,0.112874734909838,1.68368466167376
351,LACH,Lands - http://landsnet.nps.gov/tractsnet/documents/LACH/Metadata/lach_metadata.xml,Lake Chelan National Recreation Area,2023/06/23 14:49:04+00,WA,PW,1528425,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235462,Lake Chelan,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,abfd1497-0fb5-4c62-9e62-ad4201c05bfa,393,0.0308884566807137,1.03649969402512
352,ROLA,Lands - http://landsnet.nps.gov/tractsnet/documents/ROLA/Metadata/rola_metadata.xml,Ross Lake National Recreation Area,2018/01/18 00:00:00+00,WA,PW,1528419,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235465,Ross Lake,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,62a734f2-0f69-456c-ad26-64e7d6d503fb,394,0.0578318710036001,2.01578136845424
353,SAJH,Unofficial Boundary of San Juan Island National Historical Park.,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,1534055,National Historical Parks,Region,Preliminary data. Contact the Land Resources Program for additional information.,San Juan Island,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,5addff47-2abf-4339-a2d9-29c23b9a590c,396,0.00104821693003032,0.304248044392119
354,WHMI,Lands - http://landsnet.nps.gov/tractsnet/documents/WHMI/Metadata/whmi_metadata.xml,Whitman Mission National Historic Site,2011/10/27 00:00:00+00,WA,PW,1531185,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2180628,Whitman Mission,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,42200580-398d-4612-95b0-d3b588c9bb06,397,6.5267611262243e-05,0.0473680002013843
355,HAFO,Lands - http://landsnet.nps.gov/tractsnet/documents/HAFO/Metadata/hafo_metadata.xml,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,395749,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2169655,Hagerman Fossil Beds,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,33dec782-93bd-4d4a-b9b8-03a567003aac,399,0.00195034096077507,0.356559541940911
356,ALAG,Lands - http://landsnet.nps.gov/tractsnet/documents/ALAG/Metadata/alag_metadata.xml,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,2733449,National Wild & Scenic Rivers,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225686,Alagnak,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,a1d1d7de-72da-4434-9a8d-d30eeba366e6,401,0.0195651480298693,2.56587488071102
357,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Preserve,2019/03/21 00:00:00+00,AK,AK,1416034,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,53e3abce-0b77-4b1d-953d-49d157979a2d,402,0.277695901635525,4.06886180282161
358,ANIA,Lands - http://landsnet.nps.gov/tractsnet/documents/ANIA/Metadata/ania_metadata.xml,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,1416034,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225685,Aniakchak,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,b8278609-9cdb-4504-aa13-108701be98c3,403,0.081903663808589,1.47580400048306
359,BELA,Lands - http://landsnet.nps.gov/tractsnet/documents/BELA/Metadata/bela_metadata.xml,Bering Land Bridge National Preserve,2019/03/21 00:00:00+00,AK,AK,1416037,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225684,Bering Land Bridge,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,790ad6b7-2e9a-457f-9891-e64ba819120a,404,2.2222590177189,15.8075958973454
360,CAKR,Lands - http://landsnet.nps.gov/tractsnet/documents/CAKR/Metadata/cakr_metadata.xml,Cape Krusenstern National Monument,2022/03/24 00:00:00+00,AK,AK,1416038,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225689,Cape Krusenstern,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2e61b359-6a06-48b2-be37-98e00248dfc8,405,0.549589889402341,6.24478640084993
361,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Preserve,2022/03/24 00:00:00+00,AK,AK,2760439,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,316affbc-0fd6-4078-ba2c-e0b23ae64a71,406,0.961877211574574,9.55960176348563
362,DENA,Lands - http://landsnet.nps.gov/tractsnet/documents/DENA/Metadata/dena_metadata.xml,Denali National Park,2022/03/24 00:00:00+00,AK,AK,2760439,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225691,Denali,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,6a8de8d4-cd4a-42d6-bd5f-5822d90d1a67,407,3.39922479806501,12.6311620267554
363,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Preserve,2019/03/21 00:00:00+00,AK,AK,1416040,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,c662ad83-1c97-4f21-aa0c-bd1f99b5a899,408,0.798569920860245,9.43610802788292
364,GAAR,Lands - http://landsnet.nps.gov/tractsnet/documents/GAAR/Metadata/gaar_metadata.xml,Gates of the Arctic National Park,2019/03/21 00:00:00+00,AK,AK,1416040,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225693,Gates of the Arctic,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,15b2742e-2c59-47cb-98d3-1f1585dbb0bb,409,6.47339448913863,22.8152409929616
365,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/glba_metadata.xml,Glacier Bay National Preserve,2022/03/24 00:00:00+00,AK,AK,1416041,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225695,Glacier Bay,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,83df3a15-b549-4781-9076-a75b27d7c2d6,410,0.0365845211786109,1.21525400892155
366,GLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLBA/Metadata/glba_metadata.xml,Glacier Bay National Park,2022/03/24 00:00:00+00,AK,AK,1416041,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225695,Glacier Bay,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,cf9ca481-e6a1-4655-a95b-56b880d056fd,411,2.02729189009278,9.84834154817405
367,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/katm_metadata.xml,Katmai National Preserve,2022/03/24 00:00:00+00,AK,AK,1416045,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225697,Katmai,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,7e7b1d21-100c-4169-ae01-3247e58f670a,412,0.261964911801442,4.00934901342224
368,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/katm_metadata.xml,Katmai National Park,2022/03/24 00:00:00+00,AK,AK,1416045,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225697,Katmai,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,e3078bb5-bb6a-4720-8223-9a9a7fe36069,413,2.30215419538217,15.0010247472179
369,KEFJ,Lands - http://landsnet.nps.gov/tractsnet/documents/KEFJ/Metadata/kefj_metadata.xml,Kenai Fjords National Park,2019/03/21 00:00:00+00,AK,AK,1419645,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225698,Kenai Fjords,2025/01/14 11:11:13+00,NPS_WASO_LANDS,2025/01/14 11:11:13+00,NPS_WASO_LANDS,0a5b7a8f-7dd6-47b8-8304-ff2193caa035,414,0.431853624795622,15.0703403125583
370,KLGO,Lands - http://landsnet.nps.gov/tractsnet/documents/KLGO/Metadata/klgo_metadata.xml,Klondike Gold Rush National Historical Park,2019/03/21 00:00:00+00,AK,AK,1423115,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225699,Klondike Gold Rush,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,5aa5c160-c95d-4dc5-b578-4d961c9a4ff5,415,0.00836091190512889,1.03559806529956
371,KOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/KOVA/Metadata/kova_metadata.xml,Kobuk Valley National Park,2019/03/21 00:00:00+00,AK,AK,1416046,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225700,Kobuk Valley,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,7f2b9a84-bc87-41bf-acb0-00a727b4cb97,416,1.47879129826833,8.5407302502112
372,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/lacl_metadata.xml,Lake Clark National Preserve,2022/03/24 00:00:00+00,AK,AK,1416049,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225701,Lake Clark,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,1735c02a-39a2-427c-91f1-97bbc066ef65,417,0.934717513227952,10.2539432490571
373,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/lacl_metadata.xml,Lake Clark National Park,2022/03/24 00:00:00+00,AK,AK,1416049,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225701,Lake Clark,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,c04d6ca1-6eb3-45f8-8c89-c2168d7812d6,418,1.74038062185718,12.0610872977141
374,NOAT,Lands - http://landsnet.nps.gov/tractsnet/documents/NOAT/Metadata/noat_metadata.xml,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225703,Noatak,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,e6064c37-b974-4c01-90b2-ecc84bdba615,419,5.70965027921829,25.8772566328513
375,SITK,Lands - http://landsnet.nps.gov/tractsnet/documents/SITK/Metadata/sitk_metadata.xml,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225705,Sitka,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,1a260e37-4a55-4c65-b8f0-10f5da450310,420,6.96137599334179e-05,0.0490953250218319
376,WRST,Lands - http://landsnet.nps.gov/tractsnet/documents/WRST/Metadata/wrst_metadata.xml,Wrangell-St. Elias National Preserve,2022/03/24 00:00:00+00,AK,AK,1416055,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225708,Wrangell - St Elias,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,3053d72b-f5ab-4a25-b505-263bad3103f8,421,3.35856006167796,26.1914763935323
377,WRST,Lands - http://landsnet.nps.gov/tractsnet/documents/WRST/Metadata/wrst_metadata.xml,Wrangell-St. Elias National Park,2022/03/24 00:00:00+00,AK,AK,1416055,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225708,Wrangell - St Elias,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,224094d5-10c0-45bc-ac2c-75d581460ef2,422,5.59831578327794,31.9096368057511
378,YUCH,Lands - http://landsnet.nps.gov/tractsnet/documents/YUCH/Metadata/yuch_metadata.xml,Yukon-Charley Rivers National Preserve,2019/03/21 00:00:00+00,AK,AK,1416058,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225709,Yukon - Charley Rivers,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,6e85687f-4ff1-44a4-9265-574bdac43dbe,423,1.94750714786369,11.869251310756
379,MLKM,Lands - http://landsnet.nps.gov/tractsnet/documents/MLKM/Metadata/mlkm_metadata.xml,"Martin Luther King, Jr., Memorial",2011/11/04 00:00:00+00,DC,NC,2002666,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181664,Martin Luther King Jr,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,3f707dde-50d3-4c8b-9b12-1c6c3de51a51,424,1.15133229883213e-06,0.00641670144714359
380,FOMR,Lands - http://landsnet.nps.gov/tractsnet/documents/FOMR/Metadata/fomr_metadata.xml,Fort Monroe National Monument,2018/04/18 00:00:00+00,VA,NE,"2707739	",National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235460,Fort Monroe,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,6503fffb-b1d7-493b-b214-8a95b2041ece,425,0.000150881734953145,0.156904310273199
381,PAGR,Lands - http://landsnet.nps.gov/tractsnet/documents/PAGR/Metadata/pagr_metadata.xml,Paterson Great Falls National Historical Park,2015/05/11 00:00:00+00,NJ,NE,2053533,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223250,Paterson Great Falls,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,ada9ebb3-c218-4c59-966f-bd93ad26ba05,426,2.22196360937232e-05,0.0425876005270777
382,CECH,Lands - http://landsnet.nps.gov/tractsnet/documents/CECH/Metadata/cech_metadata.xml,César E. Chávez National Monument,2013/02/05 00:00:00+00,CA,PW,2754548,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2208007,César E. Chávez,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,7b053dde-83fe-4445-bd93-5b8378db3cce,427,4.71093153464608e-05,0.0370903040040615
383,HATU,Lands - https://landsnet.nps.gov/tractsnet/documents/HATU/Metadata/hatu_metadata.xml,Harriet Tubman Underground Railroad National Historical Park,2023/01/24 14:05:28+00,MD,NE,2783291,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2296614,Harriet Tubman Underground Railroad,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,4d0da4a8-1145-4397-a433-83e58ebe0874,428,0.000200592973214953,0.0689918970200353
384,FRST,Lands - http://landsnet.nps.gov/tractsnet/documents/FRST/Metadata/frst_metadata.xml,First State National Historical Park,2025/07/02 00:00:00+00,DE,NE,2756166,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223243,First State,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,8c3fa6f7-4a51-4893-8e92-d722f91f9476,429,0.000491694236416151,0.179637432343076
385,CHYO,Lands - http://landsnet.nps.gov/tractsnet/documents/CHYO/Metadata/chyo_metadata.xml,Charles Young Buffalo Soldiers National Monument,2022/11/08 10:44:39+00,OH,MW,2736075,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196730,Charles Young Buffalo Soldiers,2025/01/14 11:11:14+00,NPS_WASO_LANDS,2025/01/14 11:11:14+00,NPS_WASO_LANDS,62e2d8d7-8dfb-41a4-b0b2-b79b24245ba3,430,2.54795590990398e-05,0.0271656537730514
